Bahrain,Monaco,Monza,Silverstone,Suzuka
0.744296716902064,1.32812509623483,0.551905084426386,0.96675304966995,1.03021016255221
0.765729450941286,1.36630447283193,0.563812963441558,0.987362370804782,1.04522615142067
0.511842368980063,0.836590276101137,0.370060542279999,0.735700741259581,0.855826314588077
0.723148964472057,1.27602484445585,0.529957813706682,0.945273438486321,1.01329811288976
0.618915581852957,1.06915885521804,0.451809587826353,0.846519260352652,0.943959301929558
0.460615683385057,0.744679822331439,0.329504416099187,0.679744096767685,0.80560548078484
0.667346439564132,1.19904150431797,0.498734853391426,0.90238886047968,0.991037728788031
0.595091617185273,1.04063160294302,0.437988824918219,0.824283895821845,0.928333464022538
0.548504351751242,0.945199078767597,0.402387200844261,0.77462468558145,0.886129482074853
0.62933886177644,1.11609759214162,0.464802233966023,0.860170614660524,0.957391479675255
0.562306650841173,0.98062850409361,0.415490713816802,0.79094239119539,0.901941546695249
0.624664160014796,1.09535925243396,0.460554044165079,0.851677367873909,0.946078777072085
0.337500638627306,0.503741027404207,0.235666634460327,0.539309774509228,0.673426789438794
0.60358115307703,1.05389434970305,0.444596245241546,0.829811242281962,0.927857305389512
0.613802527550706,1.06427935764098,0.450229368059785,0.844792300010307,0.946242459829089
0.454378033802069,0.707466498823615,0.321608946559943,0.669398621861899,0.795372898537855
0.71233619611993,1.2634287411459,0.524444822126998,0.936755977437287,1.00847753533433
0.699406092228486,1.23409348796751,0.515156640771472,0.921891033056342,0.996207412656963
0.64707564180386,1.131194131316,0.47124662331095,0.873981214487673,0.963129372012259
0.590743198060539,1.02269375512621,0.433024284359364,0.819750894737927,0.92581138854778
0.789884554758134,1.43369426488994,0.588833112967358,1.01855934839473,1.07024198871772
0.73512269799091,1.30223698401067,0.538459579778076,0.957768933637805,1.0225262769697
0.775506108424121,1.40850495765968,0.578174788580086,1.00452725845831,1.06011974489688
0.525849050913335,0.859757475785905,0.373448228202765,0.745343143424856,0.857862777527265
0.546410786483703,0.933188834475567,0.398486676330868,0.772987226476878,0.888219046773996
0.521488220073133,0.921701382544754,0.386222411514586,0.75055604100369,0.879164421615036
0.412399144606474,0.702182922200135,0.307487108070559,0.633907960233155,0.776547648658936
0.77624723228756,1.39987265847965,0.57630873419883,1.00179852039386,1.05807137145168
0.610349353014731,1.06169233266495,0.447484015513506,0.837469098298099,0.935779176496442
0.345074093889923,0.582945105628869,0.252965960392216,0.54514311325879,0.67885871440188
0.53928923604189,0.934522549451202,0.400439284089961,0.769806154488746,0.888806153855014
0.326921042549534,0.530978649425272,0.236311037718907,0.528389489759102,0.671398780660845
0.632398028861102,1.10219407523647,0.468258332428829,0.857394696026484,0.946960627137956
0.589056167942204,1.0300160823358,0.435360848169486,0.818262821839836,0.923276815034078
0.558941024192198,0.951586015587028,0.404488475319302,0.783147988275906,0.892739709531645
0.643922400226664,1.11735904769369,0.467727088009158,0.868670682679299,0.958100166679504
0.570988703748614,0.982263139088847,0.41853695204494,0.800169634698621,0.91234951535072
0.498575539512153,0.847216099427851,0.361569349848166,0.722273679434143,0.849908125285045
0.622286137403947,1.08882369756779,0.460479513814917,0.849940052131987,0.944402529256884
0.497558032386295,0.84032222844809,0.363475366058288,0.721637150348946,0.842601653555415
0.704828146655264,1.24887429794207,0.51772698095735,0.933764181811179,1.00831641485961
0.630654767671031,1.10448173081055,0.459415935499898,0.857537294848311,0.952186841801205
0.70273500874584,1.25760978629421,0.518754909416028,0.931231553954478,1.00721207872635
0.524831066398445,0.886738037139595,0.3815756833486,0.747856517829654,0.860093228902081
0.291290107982099,0.451207422322063,0.207474284371707,0.470965350617189,0.63359794719306
0.434458414483871,0.735189321795763,0.314973383570676,0.651975503104553,0.786721515960758
0.583041165144455,0.99780762215238,0.424770250438639,0.810456484721807,0.917462197088778
0.661849679842402,1.16592439871453,0.485790610569139,0.891680017003039,0.978147537727092
0.491077424060014,0.825361627023424,0.356699023433023,0.714218180239152,0.837260818043031
0.652588591820814,1.14657316541293,0.475781918665189,0.881797958807998,0.971588759737196
0.669291132692672,1.17595610285672,0.488845699834107,0.896928061762589,0.980379548568936
0.616281659341526,1.08011806392931,0.451699337192991,0.844666701111084,0.943225239509834
0.599414084735052,1.04047935168093,0.441291442907158,0.828478727507896,0.93095171451051
0.421397473024366,0.671224881553441,0.296012043561693,0.633498789407454,0.766907135112522
0.712807019451772,1.26879839360523,0.525351378550866,0.938679297659774,1.01088080560747
0.640588860529283,1.1197177943735,0.467267256516815,0.866238827904091,0.956527657535812
