Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
59.342,4132.098305160783,257.43000064,100.0,0,11569.1500032,6,8,1765.0,4040.0,33.7,47.9
59.399,4136.208333333336,258.0,100.0,0,11572.0,6,8,1759.2399612960496,4002.6785850050246,33.7,47.9
59.522,4145.178210315945,261.0750016,100.0,0,11227.5998208,6,8,1746.0,3911.0,33.7,47.9
59.599,4150.819444444446,263.0,100.0,0,11012.0,6,8,1739.5247432203696,3857.2685526060286,33.7,47.9
59.682,4156.895444539696,263.3458336,100.0,0,10859.4873824,6,8,1733.0,3794.0,33.7,47.9
59.839,4168.4194444444465,264.0,100.0,0,10571.0,7,8,1718.1024567024285,3630.967796761004,33.7,47.9
60.062,4185.013213691353,266.53409163636366,100.0,0,10722.031861527274,7,8,1699.0,3409.0,33.7,47.9
60.279,4201.297222222224,269.0,100.0,0,10869.0,7,8,1692.0761530279603,3338.4441478472104,33.7,47.9
60.322,4204.525898083573,269.46071497142856,100.0,0,10891.728605257143,7,8,1690.0,3319.0,33.7,47.9
60.502,4218.090373234212,271.3892864,100.0,0,10986.8714624,7,8,1676.0,3184.0,33.7,47.9
60.559,4222.452777777779,272.0,100.0,0,11017.0,7,8,1670.6414557885316,3128.877744401867,33.7,47.9
60.799,4241.186111111113,281.0,100.0,0,11158.0,7,8,1646.789020899384,2868.196626773656,33.7,47.9
60.862,4246.1339882859165,281.63000064,100.0,0,11164.61500672,7,8,1642.0,2815.0,33.7,47.9
60.999,4256.908333333336,283.0,100.0,0,11179.0,7,8,1634.603869948421,2732.575823346565,33.7,47.9
61.159,4269.530555555558,284.0,100.0,0,11294.0,7,8,1628.526718191174,2664.8486066119876,33.7,47.9
61.223,4274.5988074369425,284.64,100.0,0,11321.2,7,8,1625.0,2626.0,33.7,47.9
61.359,4285.4194444444465,286.0,100.0,0,11379.0,7,8,1615.3351126901762,2520.2131851832933,33.7,47.9
61.403,4288.939650936068,286.5517240272403,100.0,0,11390.172411551617,7,8,1612.0,2484.0,33.7,47.9
61.643,4308.284690750299,289.5611278121875,100.0,0,11451.112838196797,7,8,1594.0,2291.0,33.7,47.9
61.678,4311.116666666669,290.0,100.0,0,11460.0,7,8,1591.3802225035301,2262.9713165498856,33.7,47.9
61.838,4324.094444444447,292.0,100.0,0,11541.0,7,8,1579.3862380881149,2134.423909407009,33.7,47.9
61.883,4327.760247699687,292.4218744,100.0,0,11491.3594456,7,8,1576.0,2098.0,33.7,47.9
62.123,4347.433890706027,294.6718744,100.0,0,11226.6094456,7,8,1558.0,1902.0,33.7,47.9
62.158,4350.316666666669,295.0,100.0,0,11188.0,7,8,1555.4509090791578,1873.4251766535933,33.7,47.9
62.303,4362.293322931162,296.3593744,100.0,0,10952.375104,7,8,1545.0,1755.0,33.7,47.9
62.478,4376.805555555558,298.0,100.0,0,10668.0,8,8,1531.9135643765617,1610.6839174008094,33.7,47.9
62.503,4378.882322321456,298.2083328,100.0,0,10680.8124672,8,8,1530.0,1590.0,33.7,47.9
62.683,4393.8745641003,299.7083328,100.0,0,10773.0624672,8,8,1516.0,1441.0,33.7,47.9
62.718,4396.805555555558,300.0,100.0,0,10791.0,8,8,1513.2782334338704,1412.1088663098822,33.7,47.9
62.863,4409.014120778155,301.64772654545453,100.0,0,10807.806810763637,8,8,1502.0,1291.0,33.7,47.9
63.023,4422.594450103856,303.46590836363634,100.0,0,10826.352265309091,8,8,1490.0,1157.0,33.7,47.9
63.158,4434.083333333336,305.0,100.0,0,10842.0,8,8,1483.3293888600497,1084.5719444000908,33.7,47.9
63.358,4451.1388888888905,307.0,100.0,0,10945.0,8,8,1466.576893302988,904.226284845861,33.7,47.9
63.383,4453.273653664831,307.12499968,100.0,0,10951.249984,8,8,1462.0,854.0,33.7,47.9
63.463,4460.109118036382,307.52499968,100.0,0,10971.249984,8,8,1445.0,667.0,33.7,47.9
